FID,ID,X,Y,Z,Z2,Cluster,Edge,Z_Value,Z_Value99,Z_Value90,Z_Value90_50,Z_Value95,Z2_Value,Z2_Value90,Z2_Value90_50,X_Value,X_Value90,X_Value95,Y_Value90,X_2x,X_11x,X_1x,X_09x,X_01x,X_2x_5c,X_11x_5c,X_1x_5c,X_09x_5c,X_01x_5c,X_180_1000,X_200_1111,X_190_1056,X_150_1000,X_200_1333,X_175_1167,X_100_1000,X_200_2000,X_150_1500,X_50_1000,X_200_4000,X_125_2500,X_120_1000,X_200_1667,X_160_1333,X_110_1000,X_200_1818,X_155_1409,X_90_1000,X_200_2222,X_145_1611,X_70_1000,X_200_2857,X_135_1929,X_80_1000,X_200_2500,X_140_1750,X_60_1000,X_200_3333,X_130_2167,X_40_1000,Y_8_200,X_200_5000,Y_40_1000,X_120_3000,Y_24_600,X_30_1000,Y_6_200,X_200_6667,Y_40_1333,X_115_3833,Y_23_767,X_20_1000,Y_4_200,X_200_10000,Y_40_2000,X_110_5500,Y_22_1100,X_10_1000,Y_2_200,X_200_20000,Y_40_4000,X_105_10500,Y_21_2100,X_200_1200,Y_40_160,X_200_800,Y_40_240,X_200_1400,Y_40_120,X_200_600,Y_40_280,X_200_1600,Y_40_80,X_200_400,Y_40_320,X_120_1200,Y_16_160,X_80_800,Y_24_240,X_140_1400,Y_12_120,X_60_600,Y_28_280,X_160_1600,Y_8_80,X_40_400,Y_32_320,X_12_1200,Y_2_160,X_8_800,Y_2_240,X_14_1400,Y_1_120,X_6_600,Y_3_280,X_16_1600,Y_1_80,X_4_400,Y_3_320,X_200_1300,Y_40_260,X_200_1500,Y_40_300,X_200_1100,Y_40_220,X_200_900,Y_40_180,X_200_700,Y_40_140,X_200_500,Y_40_100,X_13_1300,Y_3_260,X_15_1500,Y_3_300,X_11_1100,Y_2_220,X_9_900,Y_2_180,X_7_700,Y_1_140,X_5_500,Y_1_100,X_200_1000,Y_40_200,X_17_1700,X_18_1800,X_19_1900,X_20_2000,X_30_3000
347,348,500.0693704,99.45667067,0.460039064,0.214247317,9,1,0.1,0.1,0.278,0.278,0.193,2.564277929,0.278,0.278,92.44269915,744,671,148.7,1969.051201,1104.042153,1152.07716,971.3041917,136.2404009,1958.738848,1135.95963,1057.350597,925.57657,167.0374975,1286.530308,1356.299057,987.7940989,895.2830757,1138.094078,1054.637544,1034.185387,1949.131456,1406.245127,958.7907805,3915.675794,2478.162935,970.7700393,1665.894304,1851.106241,989.6864861,1676.989385,1453.723602,881.3396489,2290.417898,1750.451769,995.6317578,2503.396086,1862.271824,1171.725093,2733.247724,1784.897921,934.6053758,3737.995716,2355.668763,1024.088689,213.9508428,4880.246075,999.0173512,2967.700388,615.3286558,998.7944375,209.9501252,6668.595369,1295.142989,3736.604172,785.3684264,1010.89326,199.2821445,10234.72015,1999.459347,5407.807529,1071.993171,998.0718987,200.1570146,20198.08918,4021.354335,10618.75134,2069.165141,1047.593026,143.2181293,702.2155792,226.8398353,1252.845821,179.3880245,621.775588,269.4994009,1537.628357,26.60646162,376.2805425,370.8455532,1251.375714,157.5763202,811.235995,217.8494974,1465.723469,125.4544433,601.2856821,301.730618,1743.041739,72.03568628,363.874249,348.8319437,1211.869832,160.7764961,812.1688456,241.0486523,1431.757311,120.3820173,601.0178705,275.7943876,1600.746677,80.74403464,391.7795053,320.1416462,1151.315408,250.5616432,1527.812458,354.111813,967.3052498,224.8971573,888.1786055,186.0879102,575.9271761,99.35607845,722.9840441,31.78503984,1285.970247,261.5308193,1538.821879,298.1429168,1121.142306,222.3796552,909.7695754,179.9165285,709.4051549,139.2561276,503.828128,99.76940888,1004.389313,234.1909318,1674.271787,1820.215097,1892.926523,1996.454322,2997.762206
348,349,1124.3164,134.3620029,1.538143937,0.408033194,0,0,2.20193371,2.20193371,2.20193371,2.20193371,2.20193371,0.556107918,0.556107918,0.556107918,904.2627744,904.2627744,904.2627744,134.3620029,1053.739555,1185.06874,855.7012299,717.9621745,718.6287627,805.5205826,1424.142415,890.4517027,510.5852776,1048.312478,734.7917173,1153.541669,1029.862929,1014.966724,1102.516837,979.7156545,1006.779569,1062.271318,981.2636512,988.5778059,794.250293,571.115288,741.1111712,1203.957678,797.6035444,1068.189072,832.262039,826.5837469,1041.311216,944.3746439,731.7135168,607.7507187,789.5129939,1192.212106,1090.772086,896.0524689,1326.62542,860.5106655,1055.469563,882.5662386,1346.201259,141.8022972,1120.768376,156.9273936,760.8853729,227.9437854,933.0148085,176.5464747,846.1666643,199.8279066,608.5190417,176.6531536,606.1097767,182.2170572,1166.706987,177.4003475,1142.006547,224.0848499,772.6689836,211.8007518,922.1814082,233.6935397,1014.407751,231.0080965,1310.344433,184.6380492,740.1090913,228.4239306,1283.186089,177.4687708,741.5778314,160.9926047,780.1154183,188.4107622,903.1511639,198.3257008,965.4005157,244.7011067,1031.827111,213.5830661,827.1184862,172.2692749,1057.780176,193.6301199,936.5133184,220.5976194,1148.808764,244.1832394,819.213664,196.7296573,1132.415297,138.7022796,1177.961894,164.6121596,1092.879766,242.1496826,1179.93637,175.1997181,894.4338233,161.4316001,952.7117795,186.1365778,1047.244194,209.4885714,1407.552517,226.4110435,1192.384843,229.2019659,878.0082398,220.0706145,904.9380779,165.8211383,1258.215588,227.4266456,947.3975237,255.8407615,1173.780699,253.3990393,817.7783223,178.9730237,729.1841834,164.6252806,987.0404397,167.0591197,1005.800258,230.5495612,1173.780699,1173.780699,1173.780699,1173.780699,1173.780699
349,350,1018.993162,249.3173518,1.976963223,0.246620633,0,0,0.71228978,0.71228978,0.71228978,0.71228978,0.71228978,0.990814007,0.990814007,0.990814007,902.6609418,902.6609418,902.6609418,249.3173518,930.0750732,1030.203812,1137.254009,860.4837833,874.4351389,1027.855103,813.9061551,1245.543967,1058.365712,1099.588967,844.8091472,897.0683802,1094.955668,1411.583716,825.160732,751.9685129,1091.72568,856.0811762,945.1933503,1040.539529,964.0935649,1265.718175,1145.435949,682.1713132,1084.519322,879.5051916,711.3005193,1193.785917,1060.617954,1158.516075,771.12169,827.0095365,845.2641232,873.0638128,930.8314154,1030.113444,1140.280097,1065.890595,932.3893132,931.1705108,1014.135771,241.0856329,1096.063666,135.6271056,700.8939634,214.2278817,526.5341661,195.733212,1410.299813,319.0261426,997.8824792,252.7039383,1081.713856,159.6521387,909.0763812,218.7376719,1253.594368,206.7707172,1039.093124,132.4075156,1334.546786,225.4254045,1209.507536,176.4574775,1052.609451,160.048319,914.1606588,204.1976945,775.5189497,150.8231676,927.196285,208.2032176,871.2175899,190.9845748,610.3325681,265.377037,1372.600333,192.2377702,581.7876443,202.7904837,1136.419508,184.3621214,812.9408195,131.4506679,1120.207536,210.5183329,697.5802992,230.758469,822.7348652,131.3918876,1172.83542,150.8875111,969.616441,155.5118653,908.8377061,205.6525608,999.8329225,190.7220555,1198.101628,194.3078435,895.5751671,205.651464,746.5937558,209.5127289,1248.886684,174.6736289,1030.882256,200.4386428,707.2117392,161.1741252,1032.827563,189.521154,950.4372699,202.3232265,1139.014941,180.4764608,868.7035218,214.0580913,806.2505,264.5750146,1237.278522,223.2302764,1284.006156,266.4680453,1262.133219,201.5268586,868.7035218,868.7035218,868.7035218,868.7035218,868.7035218
350,351,996.719274,100.5523561,0.509588451,2.031629114,6,1,0.1,0.1,0.278,0.278,0.193,0.656133466,1.775829763,1,913.4218749,1000,1000,148.7,2050.815998,1102.221866,1046.932314,899.575052,18.42710909,902.3142321,1103.732333,1044.275077,765.6433354,678.353626,787.2209769,1168.608265,757.6007761,1112.626521,977.0056803,1190.743243,1327.445011,1079.496191,967.0691528,1238.925484,1045.404283,1017.853369,1371.211672,985.7611575,1416.646587,863.9846179,620.1049916,1043.641563,882.5050905,982.8267682,786.3456575,1028.746814,962.663495,579.5957326,967.9520942,908.5839419,904.3958929,970.1491864,993.0271134,959.922531,1007.667134,223.8199237,956.6897537,172.9280163,1082.802422,257.3480997,1049.317357,242.4828917,1218.959895,154.4939555,727.2502407,209.077089,1459.789294,245.2433978,1358.867658,161.2621662,967.3571483,232.8940502,1380.395581,243.6562154,1051.926917,234.6507297,1055.483433,246.9523094,892.8325606,217.925132,1019.940864,207.647343,856.502098,249.1156244,1263.52787,258.5158694,1119.679679,274.1070725,1229.075581,181.482578,1075.121257,227.2012962,1123.604116,173.013215,1113.019317,155.2841893,897.841858,246.9181261,888.2131033,151.4395682,795.0733803,248.7705591,647.2919926,159.6435969,987.8539411,185.5465679,997.1614361,150.7688238,990.0613774,196.670042,1028.371397,220.30968,740.5653517,178.6245118,1032.790967,191.0813223,983.5221217,148.19168,761.5077372,191.8833763,1200.757774,170.1970345,1237.65064,247.1977764,743.978204,150.8439185,689.9780955,211.2380037,1286.154691,123.6794361,765.7508123,221.9039954,928.1282666,188.4692875,1009.651164,189.9323729,1299.688086,252.9747594,884.4777358,246.3798658,765.7508123,765.7508123,765.7508123,765.7508123,765.7508123
351,352,994.5252235,101.4961476,0.504207316,0.770119465,6,0,0.1,0.1,0.278,0.278,0.193,0.99441437,1.775829763,1,906.5515652,1000,1000,148.7,1936.927493,1117.886024,1123.48409,854.4269646,143.6503368,694.1214912,807.956594,926.4527545,848.2120007,1051.429565,1013.281624,1492.003582,620.1717734,687.1885559,1193.600501,903.2462501,962.631745,981.9418823,990.319467,929.1857574,1294.494888,892.1484229,1070.818661,1189.239905,662.8719922,821.5318139,1132.271854,897.5405423,1030.528646,811.8323278,1063.557853,795.4969209,889.0738805,703.5855643,1291.262907,1035.074696,1054.35696,1202.715581,948.703325,873.9326921,1150.6534,241.2272145,1149.875072,103.9024846,1139.782359,164.3230076,1152.711458,228.3040426,999.6978687,181.156203,1219.194705,131.4790446,896.451364,192.7560994,1096.128284,164.3221179,811.4056482,259.088405,1065.086062,179.9312895,1315.45844,199.5583279,989.7167707,186.9203738,1148.945246,218.3610706,1335.560836,141.3861167,777.1192356,170.8185922,776.7877027,245.5382997,741.3250445,173.8860611,1348.035315,162.7778603,850.153456,195.6234532,1069.041363,161.4131095,1177.719413,175.8522954,788.3776956,249.1351248,1038.207212,175.9588985,1031.305276,228.4909245,1069.868014,138.1121594,762.5097042,226.3524698,1445.058018,188.9611225,1187.027487,153.82949,978.0547823,114.4154235,1103.345339,164.6523933,719.0729044,139.0220394,931.6882107,201.3965732,1062.619184,267.8080796,905.1258558,264.1126093,1108.352464,182.7388557,851.6937293,158.8526246,739.2106525,193.7425014,1055.677924,145.7505961,1214.860756,221.1694162,1104.316622,179.7339851,810.094373,285.3541079,1024.85894,227.0177463,1112.173186,168.4106,1214.860756,1214.860756,1214.860756,1214.860756,1214.860756
352,353,1001.336034,98.07335431,0.512050811,2.118545768,6,0,0.1,0.1,0.278,0.278,0.193,0.430161288,1.775829763,1,870.460364,1000,1000,148.7,1960.065401,1113.513282,1129.828743,908.9023551,58.95796832,937.112657,1052.209611,954.0123899,955.7460537,1283.166204,1138.602615,853.6663781,869.9327676,768.3105584,1216.810134,982.0537232,1093.263162,1137.213968,1261.384928,851.4219142,851.6698234,1099.746777,1046.38144,864.1015489,1059.202629,947.9922438,1055.531512,837.3492888,1061.692737,1276.899408,1180.313886,1415.688963,888.0126861,1209.724567,865.3552041,986.8656734,1366.330306,570.7442802,1253.229518,1024.967873,649.0414754,216.470961,1114.706022,91.8893068,676.2091615,184.9953817,1299.648947,170.5606062,947.8470081,213.9111309,776.0905883,186.1392362,1033.075131,188.0487804,1045.604201,251.71097,1067.202962,212.2090498,747.5252101,159.6463066,1042.057759,224.311856,1023.099641,226.8602817,1066.456378,160.9608521,729.660583,193.8568376,1079.792152,207.9984348,853.1625043,261.5910514,1147.657993,201.577195,1071.631135,122.6240967,1060.346411,219.6949272,588.3044895,219.4421772,866.0759342,154.4840812,1381.456854,244.1660743,861.7807371,120.4010323,816.3042253,199.9570179,695.4475835,179.0873825,1353.475161,154.4996644,1044.016832,218.1351522,922.0701143,225.2440199,702.2882401,192.7585661,1006.372769,177.9527424,970.7218619,230.1749179,1140.430516,191.9638285,844.9432865,271.3490446,1100.782585,238.8514478,1264.560792,230.2384316,1484.704875,142.0719774,785.8170096,174.1426561,971.5713706,193.6158221,1142.43995,198.3686011,964.9201077,181.2752875,1207.758321,325.5328871,1225.737219,215.9771887,930.9458958,150.7035227,1142.43995,1142.43995,1142.43995,1142.43995,1142.43995
353,354,989.5753538,99.39544979,0.487079663,0.743609866,6,1,0.1,0.1,0.278,0.278,0.193,2.630087957,1.775829763,1,865.5560992,1000,1000,148.7,2043.242334,1066.96574,1104.879898,948.9352477,43.24630277,1053.783582,1218.764372,1127.516162,1007.61756,1103.063467,970.4268512,1115.545045,206.8511526,1378.415329,1235.621082,1052.632902,982.0649837,933.1347978,1195.998529,1076.162806,1029.041296,857.706656,1055.500409,925.2215814,865.4350607,1089.541115,1114.911944,995.3532239,747.9597999,1240.352352,815.7813554,904.5203715,816.866069,1262.187212,975.9915906,1208.94615,1000.469514,710.3455233,1392.690734,926.8320867,833.5959299,107.2514441,1171.113318,229.7556199,1100.581586,195.2953282,1085.003701,245.2387859,834.6309183,113.2427054,919.1016215,191.303338,887.56962,206.1675902,1002.300347,223.8989165,1394.734907,192.3965276,560.0171944,105.7490268,809.7330094,207.6083681,963.3283516,225.6923333,1068.884379,246.3015538,1014.750499,180.6989093,503.8661978,111.3128349,752.4831427,110.5487501,1177.259321,196.8291113,1138.36303,174.1087537,1228.896818,196.3290529,1264.211939,184.2306368,1292.692728,213.3232377,1332.988162,153.8988886,803.3551827,196.045813,800.8741177,199.7817185,906.8641754,127.4546319,840.2283029,173.52049,649.4196775,261.248148,996.5660265,186.7080417,1204.105058,166.9157044,974.1518268,193.8225455,1086.523805,166.5661325,1111.926929,250.2521597,1267.085562,207.2158698,1011.155977,269.7734525,943.7258768,207.9175878,1135.032959,163.9271503,897.9595843,230.5083677,1244.48657,194.1690556,680.517213,182.2138174,804.9283248,174.9893091,831.7115354,149.0867987,1095.935065,255.0838866,1142.861128,240.4427726,680.517213,680.517213,680.517213,680.517213,680.517213
354,355,912.5909788,208.2526102,0.927170555,1.365325681,0,0,0.20009229,0.20009229,0.20009229,0.20009229,0.20009229,5.223100801,5.223100801,5.223100801,782.7967922,782.7967922,782.7967922,208.2526102,926.0185687,953.9674342,915.5100734,1142.484337,1536.117665,1255.657199,1010.42527,882.3690965,1228.925187,1215.437075,1097.579968,901.6271379,998.3051999,1097.684298,970.8179881,1206.993678,1153.967597,1350.132402,847.7866671,1713.690456,1115.685691,1256.719371,815.5368076,749.0978334,1000.246782,1213.945458,940.194743,1197.829686,889.4745418,780.5330119,958.1135051,953.8875591,929.5161352,758.2988875,1101.135513,789.6047912,1046.485253,1173.606982,1237.432937,906.6650513,1142.999786,172.4552669,790.8898246,218.7132304,1137.176237,154.6151352,908.4838065,167.5882079,690.5052893,215.4261148,935.5175104,227.1336353,957.6804502,219.240587,1223.616108,200.1526172,1063.600659,188.3735753,646.8706254,134.8032667,952.4968411,171.2429076,793.2108185,167.3184621,953.6233662,185.2264186,1208.271669,154.7593217,894.2944758,200.7738079,953.4983013,219.5708187,1346.1435,181.2974977,1245.733725,233.1932451,1023.878148,212.056182,937.5959852,235.2809187,839.2795411,222.4604269,1139.03653,171.7400336,1185.502946,172.3220735,603.1659845,212.6958218,980.5484173,239.3842582,916.8207874,113.6851911,852.8843364,200.3541492,1078.678795,181.0057901,715.1786115,201.9791951,1063.656596,209.2319496,1058.281552,210.6390574,1218.412397,137.5463331,1094.845472,214.64701,1257.581769,245.24957,768.8843296,293.8597851,1230.726801,233.0593998,941.61007,230.6232141,942.9392229,162.7707929,1028.071941,166.5268026,807.5049798,238.4250649,1003.990772,173.1887366,1421.329262,209.2540884,876.5305526,212.4602401,1028.071941,1028.071941,1028.071941,1028.071941,1028.071941
355,356,754.8103865,194.347811,2.28774825,2.882235172,0,0,0.179785,0.179785,0.179785,0.179785,0.179785,1.274029357,1.274029357,1.274029357,1504.376863,1504.376863,1504.376863,194.347811,432.2446028,873.9145472,672.7357903,972.3079176,1054.920117,1093.290742,1187.922241,853.2315543,995.3587428,942.5504144,1027.46501,1003.720604,1374.941045,1114.535395,1037.554305,931.8784806,1005.989084,1058.744135,1117.891903,911.0873409,907.4453706,1063.18262,1073.466111,1131.810247,711.1275317,1192.726307,1032.583796,1278.234387,1291.810397,773.876502,645.3728693,1160.914122,1221.924473,1000.091091,1198.442826,972.5807915,889.4500339,1068.418359,852.2401276,1037.34414,1134.685783,210.27908,1348.399338,236.038286,1080.509357,243.1248941,1170.320696,218.3664642,1388.687482,193.2314874,1241.821959,195.7480123,860.8458924,162.671559,1236.444238,94.04367524,1054.818246,169.1404894,1335.947921,251.2693209,1221.117242,160.428442,910.5676361,219.8455081,790.9415162,181.9104859,1171.459462,233.3603875,818.8380973,195.9039386,957.4610884,208.2746902,1123.411456,306.7463394,982.662722,123.4564565,857.3544219,167.3942132,807.1060959,131.4506346,1226.707588,191.9704613,1396.253432,210.6202395,759.5394228,205.8882155,916.1636016,211.1269909,1091.201459,207.2505704,907.0629527,249.4094273,873.4618893,199.2899932,734.363637,162.2755609,911.5655488,233.0541731,945.4477404,236.1985563,1192.027917,220.9819338,789.1341511,165.5852914,882.1410499,207.4381398,998.5836513,205.781533,825.3796379,199.1624695,1046.601562,179.4366105,1070.93205,162.787512,485.9466863,235.9490745,698.113309,211.6884672,1105.801249,170.0113529,1233.815844,182.8735262,1173.80703,126.3387155,950.6495222,218.2925946,698.113309,698.113309,698.113309,698.113309,698.113309
356,357,1496.344782,100.1802777,0.542861858,4.172430634,3,1,0.1,0.1,0.278,0.278,0.193,0.661540375,3.6,3.6,1273.456312,1256,1329,148.7,1979.462447,1010.331144,1117.748203,937.1253454,174.6754155,2033.944256,1043.67195,1102.658496,890.2635249,68.59142366,957.2408144,1286.998115,1045.951461,1026.358487,1306.124123,1205.214325,1065.968578,1695.266402,1600.669944,915.720881,3949.538409,2451.845197,1113.708299,1766.105368,1013.185726,1130.779399,1783.287908,1518.51255,1036.740385,2214.184865,1725.167552,871.0529994,3014.09685,1975.524069,860.6606218,2390.902441,1963.515781,899.2796219,3125.275843,2084.005723,951.8789673,202.8153814,5302.399258,1056.567565,3011.099481,611.8024715,995.9199457,199.058796,6572.65507,1287.632867,3778.432026,749.1106031,993.4566578,199.6392028,9764.48889,2018.269109,5379.157022,1090.459925,986.1891872,199.6529595,20078.5343,4017.446625,10470.7075,2097.221789,1256.319068,198.8469185,879.3758993,292.4920889,1556.290644,125.7290856,370.4173735,335.4119893,1628.915478,79.79890411,521.1882015,239.242486,1146.129523,134.0607406,771.0710577,248.5832757,1414.358088,132.4112619,612.7181061,296.6976358,1424.785032,79.74676448,432.3783239,350.2371288,1186.334257,159.494131,805.5499785,240.7202591,1408.287683,119.7579725,595.2683411,278.4821405,1630.046216,79.92848384,395.7983674,321.6710541,899.1631059,251.6958597,1815.159671,321.1141911,1061.702216,164.26884,712.2360037,181.4175303,674.1313557,197.5498957,678.6060339,156.2366614,1308.875102,256.850357,1515.692618,302.4607098,1118.019202,221.065412,902.7824629,180.5496999,712.5721546,139.0358914,501.4747789,100.7252415,895.5221224,241.6636731,1695.649764,1839.638779,1871.212935,2001.710624,3051.539026
357,358,1500.403294,100.5664671,0.521113731,2.860084685,3,0,0.1,0.1,0.278,0.278,0.193,1.005130049,3.6,3.6,1199.631815,1256,1329,148.7,1996.248177,1067.201382,1099.587639,934.2068202,105.8196928,1905.33783,1124.731375,1186.280831,850.9508963,78.53959618,783.9397366,883.5809285,1076.861085,1165.950611,1718.386894,901.3032188,1103.354802,2034.097529,1491.345354,976.4747839,4183.713047,2556.907116,989.7457564,1646.545557,1332.410724,1135.80869,1609.315761,1375.242287,1016.790411,2570.501739,1557.688585,904.7206948,2618.745039,2086.493156,1014.795255,2005.675935,1470.492721,1065.298426,3570.017993,2187.694712,969.046159,183.5926465,5259.616474,997.8768404,3129.134869,627.822981,1002.574478,200.255861,6881.620313,1355.308223,3990.475681,779.9291176,1034.883079,197.8445175,10011.88651,2000.101736,5508.184435,1097.296357,988.1591353,195.2235502,19744.75201,4050.275743,10505.54373,2093.597108,1499.266793,73.53735244,702.7351477,248.6582184,1347.572313,142.9209774,521.4657898,280.8251042,1859.758083,58.44108475,585.8042159,331.8770969,1363.501044,158.2774558,713.1143961,285.1011676,1402.592701,115.1910449,665.256706,256.9702158,1790.349161,83.27369998,401.4477602,368.5290732,1184.104158,159.7909322,786.8682115,238.7113086,1389.727554,120.9445295,602.4234265,281.8261606,1573.513182,77.2178625,401.3159262,315.7516691,1446.228727,273.3789627,1609.318929,326.2235551,1106.966153,220.839285,775.1590551,173.2856554,311.1646013,140.4405351,309.476583,162.8605273,1306.800589,256.3887671,1518.38089,299.5989271,1103.375037,219.4776641,897.3829699,179.3945457,709.2769336,140.1762714,502.7801374,98.46899775,944.2367578,153.866771,1672.394158,1812.616748,1906.067841,1995.252153,3006.631704
358,359,1491.992824,100.3083288,0.497091037,6.750006428,3,0,0.1,0.1,0.278,0.278,0.193,3.882253108,3.6,3.6,1224.191531,1256,1329,148.7,2024.905599,1131.185167,1098.263067,813.6454618,88.58152523,1969.953248,1024.376912,1110.299701,877.6608262,28.79935285,739.0448354,1512.033918,1264.059694,915.0581236,1329.858048,1011.400185,1079.472475,1691.748475,1346.405427,950.0433203,4046.941566,2653.460051,1193.018001,1598.743841,1340.41642,900.8774534,1922.500557,1478.551186,1017.33635,2359.356637,1790.562348,986.6898882,2614.948205,1876.814743,877.5476344,2520.788833,1577.427677,1014.266666,3197.438263,2320.030576,989.1460364,196.586504,5228.324634,991.2018308,3132.423992,586.4455531,1054.418651,196.5540988,6812.573655,1372.150417,3971.48185,736.806418,1040.070086,197.9085541,10033.25836,2023.364152,5444.457524,1131.07311,1007.497158,202.250966,19892.77741,4015.512698,10524.53581,2096.072379,950.7310521,143.3230791,829.9619261,251.3034647,1180.943824,132.2462564,906.3095439,282.049271,1873.499135,141.4252472,89.46091967,327.4331566,1341.389777,172.2046771,818.6377756,217.5730328,1232.814563,110.5501001,629.8224,289.544021,1839.485989,73.15109229,424.4755681,328.3235814,1207.561471,160.4574365,800.1720556,240.4688567,1401.546988,118.534221,591.5595218,276.3139769,1586.52281,79.69367877,398.5509537,321.0458944,1280.563014,302.2701691,1555.44749,302.128207,1539.039398,218.2791482,705.2383813,131.878204,912.6013932,199.6121488,634.7764958,123.2638173,1293.511915,260.7132718,1506.476565,295.1460054,1105.048084,218.9353787,911.7822673,183.4996443,706.9597156,139.4315161,496.2182059,100.1879366,581.8652082,227.634164,1691.922473,1803.100891,1898.975506,1991.821435,3008.31873
359,360,1491.53129,99.99820651,0.539891953,0.294079566,3,1,0.1,0.1,0.278,0.278,0.193,0.21650577,3.6,3.6,1198.256917,1256,1329,148.7,2016.67943,1049.712715,1153.036838,999.9805469,70.88288952,1972.203761,1089.543147,1236.974701,887.2747509,176.8289066,951.4497419,919.6094477,861.5698352,865.4361345,1415.541168,1153.514911,1040.121229,1666.768597,1747.241013,987.9419261,3899.924289,2390.287627,1005.097468,1671.255782,1308.810776,949.7846806,2095.390777,1330.414421,938.3976818,2045.12243,1724.543102,939.2676713,2818.846848,1879.433745,1000.012084,2541.803651,1625.673089,995.6239548,3255.708537,2301.243731,1031.812735,195.4339358,4909.825026,1016.36656,3037.817299,627.1153923,1019.561813,201.0974013,6494.148507,1257.873308,3903.962846,723.3279786,979.4387967,203.3518268,9793.234701,2042.214287,5427.902078,1105.611836,972.8958338,198.8434932,20189.91928,4018.628243,10506.7542,2152.795984,1142.378916,180.2212883,1108.894049,272.2942423,1341.065045,143.3606399,657.4634946,269.019203,1659.799693,96.72718854,386.0647577,299.4522721,1254.28652,156.1554835,597.7593542,251.2338668,1325.586947,133.6946046,547.4893236,298.6849465,1642.49738,89.31619944,453.5545559,337.3141349,1206.277582,162.2332434,788.0872772,240.5953629,1389.399037,118.9489695,603.577579,279.2781458,1622.69003,81.61833199,398.4383997,317.0198556,1303.916736,277.3275579,1426.333937,244.6257138,1154.025124,317.889757,598.0229998,240.1691617,862.8297433,51.85130638,298.7504782,96.41704381,1296.605005,258.723867,1501.454758,297.6510825,1100.298139,221.717041,896.942233,182.1705014,702.3944446,140.5151526,500.6323231,98.40078345,801.3737008,226.1656287,1707.415102,1798.786298,1908.798382,2006.336688,3019.940383
360,361,1038.615754,188.1983964,0.315136034,1.096034612,0,0,0.52671406,0.52671406,0.52671406,0.52671406,0.52671406,0.472624801,0.472624801,0.472624801,879.6994672,879.6994672,879.6994672,188.1983964,871.9560917,1236.451623,1315.428039,934.098988,986.6979724,827.5124954,1218.065313,1270.785756,1001.935447,874.1599313,745.6500738,1215.697296,766.3818795,1028.856466,673.8049855,1245.802878,921.0555821,1179.104367,821.7034299,1272.727654,956.8266779,1133.438747,956.6763801,882.4816517,1115.340355,1222.954443,1287.012435,664.7437755,893.8972712,637.013783,1011.81457,1178.874265,585.5965234,957.2418407,644.0648918,1249.73468,1113.242303,988.5292981,859.1945991,1118.813662,966.4323001,135.5470671,1032.20191,183.4496876,1144.162783,205.4187906,849.852744,144.2181359,740.0821199,200.1079766,851.4002268,168.6271831,1265.748444,176.5413603,1226.961679,197.1810924,926.1625925,178.7951982,815.801571,182.920511,899.829968,203.3361779,1247.34645,187.7961835,973.4354456,169.4241836,1159.21646,138.1447448,1030.650762,185.1465572,923.6628946,188.1051328,1023.6649,152.6078899,974.2864814,209.7427896,1180.271144,147.4465645,837.504164,218.656002,918.3467923,183.04116,1189.471154,214.7515036,1203.577509,171.4132289,1102.345309,230.9312909,1011.245164,198.753848,1059.132004,230.8877346,1096.172889,147.2415266,1036.394822,187.1676696,723.3187427,207.7737091,1378.772473,193.8158824,962.4934459,181.4178273,892.6315766,163.4129569,748.4415079,192.5569999,1157.946162,163.1486045,908.4062782,193.0969642,629.8872498,209.3880438,776.3622577,184.2250856,1010.170041,236.8862954,638.8707166,208.6178855,718.5122088,234.949009,990.3810934,179.8911849,872.4258572,145.2200742,1121.340851,191.2882065,638.8707166,638.8707166,638.8707166,638.8707166,638.8707166
